"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-15","52","31","44"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-16","60","26","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-17","64","41","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-18","65","45","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-19","42","35","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-20","45","28","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-21","35","26","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-22","43","20","38"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-23","45","32","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-24","30","30","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-25","26","24","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-26","35","21","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-27","42","19","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-28","49","25","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-29","42","24","38"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-30","50","35","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-10-31","42","33","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-01","30","30","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-02","26","23","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-03","26","20","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-04","31","23","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-05","31","26","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-06","30","24","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-07","38","27","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-08","35","32","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-09","28","26","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-10","27","16","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-11","16","5","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-12","27","8","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-13","26","22","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-14","26","22","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-15","16","11","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-16","27","-8","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-17","29","0","18"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-18","23","16","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-19","24","22","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-20","26","17","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-21","18","10","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-22","18","12","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-23","19","7","-3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-24","29","-14","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-25","42","21","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-26","40","25","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-27","43","34","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-28","36","20","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-29","41","10","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-11-30","29","12","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-01","30","26","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-02","31","27","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-03","25","20","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-04","22","15","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-05","19","13","18"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-06","23","18","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-07","25","18","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-08","25","20","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-09","30","20","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-10","25","20","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-11","19","18","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-12","30","14","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-13","32","17","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-14","40","12","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-15","44","16","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-16","39","22","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-17","38","13","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-18","37","17","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-19","24","14","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-20","28","2","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-21","32","16","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-22","27","20","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-23","34","2","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-24","26","16","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-25","28","7","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-26","22","15","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-27","28","-2","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-28","20","21","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-29","27","15","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-30","21","19","3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1997-12-31","14","-20","9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-01","33","13","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-02","32","10","12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-03","-5","-10","-8"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-04","15","-16","13"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-05","27","13","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-06","17","9","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-07","23","0","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-08","24","13","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-09","4","-5","-12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-10","-8","-16","-10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-11","-6","-20","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-12","-8","-18","-15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-13","-1","-27","-9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-14","11","-10","5"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-15","12","-10","9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-16","22","9","12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-17","9","3","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-18","12","2","4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-19","23","-11","9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-20","18","-7","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-21","25","14","18"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-22","25","13","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-23","24","19","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-24","21","13","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-25","25","17","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-26","24","18","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-27","26","19","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-28","31","17","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-29","25","5","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-30","26","12","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-01-31","24","22","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-01","27","19","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-02","8","6","0"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-03","24","-14","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-04","29","4","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-05","32","13","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-06","35","15","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-07","43","3","38"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-08","41","1","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-09","25","24","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-10","26","20","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-11","25","20","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-12","28","20","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-13","30","19","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-14","34","21","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-15","37","18","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-16","40","33","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-17","37","34","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-18","38","33","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-19","35","32","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-20","31","30","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-21","33","28","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-22","40","27","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-23","42","36","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-24","49","23","44"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-25","40","32","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-26","47","38","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-27","33","32","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-02-28","33","30","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-01","34","27","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-02","29","27","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-03","23","20","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-04","29","20","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-05","27","24","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-06","24","20","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-07","28","16","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-08","22","12","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-09","9","-2","4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-10","7","-9","3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-11","12","-9","8"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-12","20","-4","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-13","25","10","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-14","26","3","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-15","28","16","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-16","28","18","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-17","37","25","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-18","40","25","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-19","40","18","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-20","39","21","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-21","42","27","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-22","29","26","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-23","37","23","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-24","37","15","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-25","55","30","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-26","50","40","45"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-27","51","35","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-28","55","37","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-29","37","32","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-30","47","31","45"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-03-31","42","24","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-01","35","28","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-02","47","25","46"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-03","56","23","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-04","57","30","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-05","54","27","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-06","44","40","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-07","43","35","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-08","49","33","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-09","55","34","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-10","59","27","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-11","69","28","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-12","64","50","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-13","55","46","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-14","45","34","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-15","49","29","46"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-16","48","27","44"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-17","54","32","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-18","60","29","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-19","59","26","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-20","58","32","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-21","63","30","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-22","69","30","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-23","75","35","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-24","73","45","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-25","69","42","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-26","65","37","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-27","66","34","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-28","69","30","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-29","73","30","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-04-30","77","34","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-01","71","49","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-02","67","42","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-03","72","34","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-04","71","44","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-05","68","34","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-06","73","40","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-07","58","38","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-08","51","44","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-09","71","44","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-10","74","41","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-11","62","55","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-12","55","51","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-13","70","39","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-14","81","60","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-15","76","59","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-16","69","52","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-17","83","46","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-18","83","60","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-19","70","48","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-20","73","44","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-21","75","49","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-22","75","44","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-23","66","46","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-24","69","47","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-25","77","46","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-26","79","47","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-27","78","51","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-28","77","56","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-29","60","41","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-30","63","50","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-05-31","55","40","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-01","77","51","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-02","49","41","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-03","58","36","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-04","57","34","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-05","51","38","51"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-06","53","42","52"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-07","65","30","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-08","69","36","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-09","69","49","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-10","68","42","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-11","72","52","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-12","67","53","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-13","79","46","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-14","78","46","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-15","64","56","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-16","77","55","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-17","76","57","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-18","77","62","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-19","62","57","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-20","70","55","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-21","70","54","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-22","67","53","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-23","73","49","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-24","83","62","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-25","81","63","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-26","82","60","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-27","76","62","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-28","76","55","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-29","74","58","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-06-30","78","58","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-01","79","55","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-02","80","57","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-03","73","61","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-04","76","51","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-05","69","51","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-06","72","62","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-07","78","60","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-08","82","60","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-09","85","60","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-10","86","61","86"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-11","84","67","84"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-12","84","66","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-13","86","62","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-14","85","68","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-15","80","64","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-16","72","51","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-17","75","53","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-18","78","55","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-19","85","54","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-20","87","61","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-21","76","59","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-22","72","54","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-23","71","50","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-24","70","47","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-25","79","49","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-26","80","49","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-27","81","52","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-28","77","62","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-29","78","51","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-30","76","49","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-07-31","79","48","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-08-01","78","58","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-08-02","78","61","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-08-03","68","60","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-08-04","82","60","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-08-05","82","59","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1998-08-06","83","55","81"
